sub_id,user_id,plan,mrr,start_date,end_date
589,589,enterprise,349.0,2023-06-02,2023-07-02
590,590,free,0.0,2023-02-13,2023-07-13
591,591,free,0.0,2024-02-19,2024-03-20
592,592,growth,99.0,2023-12-23,
593,593,free,0.0,2023-08-02,2023-09-01
594,594,growth,99.0,2023-07-28,2024-02-23
595,595,growth,99.0,2023-02-15,
596,596,free,0.0,2023-04-18,2023-06-17
597,597,growth,99.0,2023-02-20,2023-08-19
598,598,free,0.0,2023-04-05,2023-08-03
599,599,starter,29.0,2023-09-07,2024-02-04
600,600,growth,99.0,2023-07-27,2024-06-21
601,601,free,0.0,2023-06-17,2023-07-17
602,602,free,0.0,2023-08-20,2023-09-19
603,603,starter,29.0,2023-08-15,2023-10-14
604,604,free,0.0,2023-10-09,2023-12-08
605,605,free,0.0,2023-11-14,2023-12-14
606,606,starter,29.0,2024-03-03,2024-06-01
607,607,free,0.0,2023-08-16,2023-11-14
608,608,free,0.0,2023-05-18,2023-06-17
609,609,free,0.0,2024-03-23,2024-06-21
610,610,enterprise,349.0,2023-12-12,
611,611,starter,29.0,2023-10-22,
612,612,starter,29.0,2023-09-09,2023-12-08
613,613,free,0.0,2023-09-08,2023-10-08
614,614,free,0.0,2023-11-17,2024-06-14
615,615,free,0.0,2023-12-03,2024-02-01
616,616,free,0.0,2023-09-24,2023-11-23
617,617,enterprise,349.0,2023-12-27,
618,618,growth,99.0,2024-01-22,
619,619,free,0.0,2023-01-05,2023-03-06
620,620,free,0.0,2023-07-26,2023-09-24
621,621,free,0.0,2023-03-14,2023-04-13
622,622,free,0.0,2023-04-17,2023-05-17
623,623,free,0.0,2023-01-30,2023-06-29
624,624,free,0.0,2023-02-15,2023-03-17
625,625,free,0.0,2024-03-12,2024-05-11
626,626,starter,29.0,2023-05-29,2023-12-25
627,627,starter,29.0,2023-08-10,2024-03-07
628,628,free,0.0,2023-02-07,2023-03-09
629,629,free,0.0,2024-03-06,2024-04-05
630,630,starter,29.0,2023-06-28,2023-12-25
631,631,free,0.0,2024-02-25,2024-03-26
632,632,free,0.0,2024-02-18,2024-03-19
633,633,free,0.0,2023-12-02,2024-01-01
634,634,free,0.0,2023-04-21,2023-07-20
635,635,free,0.0,2023-05-05,2023-06-04
636,636,growth,99.0,2024-01-26,
637,637,starter,29.0,2023-01-21,2023-06-20
638,638,growth,99.0,2023-07-11,2024-04-06
639,639,free,0.0,2023-01-24,2023-02-23
640,640,starter,29.0,2023-02-13,2023-04-14
641,641,free,0.0,2023-03-24,2023-04-23
642,642,free,0.0,2023-09-07,2023-11-06
643,643,starter,29.0,2023-07-13,2023-11-10
644,644,growth,99.0,2023-05-20,2024-05-14
645,645,starter,29.0,2023-03-18,2023-05-17
646,646,starter,29.0,2024-01-13,
647,647,free,0.0,2023-01-13,2023-03-14
648,648,free,0.0,2023-05-28,2023-06-27
649,649,growth,99.0,2023-02-26,2023-10-24
650,650,free,0.0,2023-12-05,2024-04-03
651,651,free,0.0,2023-11-30,2024-01-29
652,652,growth,99.0,2023-09-09,2023-11-08
653,653,free,0.0,2024-01-17,
654,654,free,0.0,2023-12-19,
655,655,growth,99.0,2023-12-25,2024-03-24
656,656,starter,29.0,2024-01-19,2024-04-18
657,657,starter,29.0,2023-04-26,2023-09-23
658,658,free,0.0,2023-11-29,2023-12-29
659,659,free,0.0,2023-12-24,2024-01-23
660,660,free,0.0,2023-10-04,2024-01-02
661,661,free,0.0,2023-03-31,2023-05-30
662,662,starter,29.0,2024-02-26,2024-06-25
663,663,enterprise,349.0,2023-05-12,
664,664,starter,29.0,2023-03-14,2023-05-13
665,665,starter,29.0,2023-08-01,
666,666,free,0.0,2023-07-19,2023-10-17
667,667,starter,29.0,2023-10-29,
668,668,free,0.0,2023-11-28,2023-12-28
669,669,starter,29.0,2023-03-10,
670,670,free,0.0,2024-03-23,2024-05-22
671,671,free,0.0,2023-04-07,2023-06-06
672,672,starter,29.0,2023-06-17,2023-07-17
673,673,growth,99.0,2023-10-20,2023-12-19
674,674,free,0.0,2023-05-08,2023-11-04
675,675,starter,29.0,2024-01-15,2024-03-15
676,676,starter,29.0,2023-08-03,2023-09-02
677,677,free,0.0,2024-02-14,2024-05-14
678,678,free,0.0,2023-09-10,2023-12-09
679,679,growth,99.0,2023-01-23,2024-05-17
680,680,free,0.0,2023-04-10,2023-05-10
681,681,growth,99.0,2023-09-18,2024-05-15
682,682,starter,29.0,2023-09-19,2023-12-18
683,683,free,0.0,2024-02-15,
684,684,free,0.0,2023-11-10,2023-12-10
685,685,starter,29.0,2024-01-13,
686,686,starter,29.0,2023-12-23,2024-04-21
687,687,starter,29.0,2024-02-06,2024-03-07
688,688,growth,99.0,2023-07-22,2023-12-19
689,689,growth,99.0,2023-06-05,
690,690,starter,29.0,2023-09-08,2023-10-08
691,691,free,0.0,2023-02-09,2023-03-11
692,692,growth,99.0,2024-02-19,2024-03-20
693,693,enterprise,349.0,2023-10-03,
694,694,free,0.0,2023-03-31,2023-05-30
695,695,starter,29.0,2024-01-12,2024-03-12
696,696,free,0.0,2023-05-03,2023-07-02
697,697,enterprise,349.0,2023-12-28,
698,698,free,0.0,2024-02-27,2024-04-27
699,699,free,0.0,2023-03-05,2023-04-04
700,700,free,0.0,2023-04-21,2023-06-20
701,701,free,0.0,2023-06-06,2023-07-06
702,702,growth,99.0,2023-06-04,2023-09-02
703,703,starter,29.0,2023-10-23,
704,704,starter,29.0,2023-10-01,2023-10-31
705,705,starter,29.0,2023-03-10,2024-01-04
706,706,enterprise,349.0,2023-05-25,
707,707,free,0.0,2023-01-20,2023-02-19
708,708,starter,29.0,2023-01-27,2023-10-24
709,709,free,0.0,2023-06-08,2023-09-06
710,710,free,0.0,2023-06-15,2023-07-15
711,711,free,0.0,2023-02-06,2023-07-06
712,712,enterprise,349.0,2023-11-09,
713,713,enterprise,349.0,2023-09-24,
714,714,free,0.0,2023-09-19,2023-12-18
715,715,enterprise,349.0,2023-02-24,2023-04-25
716,716,free,0.0,2023-01-23,2023-02-22
717,717,free,0.0,2024-01-30,2024-03-30
718,718,free,0.0,2024-03-04,
719,719,free,0.0,2023-03-06,2023-04-05
720,720,enterprise,349.0,2023-09-22,2024-01-20
721,721,free,0.0,2023-06-17,2023-08-16
722,722,growth,99.0,2023-07-27,2024-05-22
723,723,free,0.0,2023-09-06,2024-03-04
724,724,starter,29.0,2023-12-07,2024-04-05
725,725,starter,29.0,2023-10-18,2024-03-16
726,726,free,0.0,2023-10-14,2023-12-13
727,727,starter,29.0,2023-07-21,2023-12-18
728,728,growth,99.0,2023-12-08,
729,729,starter,29.0,2023-08-05,2024-01-02
730,730,starter,29.0,2023-04-24,2024-03-19
731,731,free,0.0,2023-04-08,2023-06-07
732,732,free,0.0,2023-02-04,2023-03-06
733,733,free,0.0,2023-02-22,2023-03-24
734,734,enterprise,349.0,2023-10-14,
735,735,growth,99.0,2023-07-03,2024-03-29
736,736,starter,29.0,2023-08-10,2023-10-09
737,737,starter,29.0,2023-04-23,2023-05-23
738,738,starter,29.0,2023-06-02,2023-08-31
739,739,starter,29.0,2023-12-19,2024-03-18
740,740,free,0.0,2023-11-23,2023-12-23
741,741,starter,29.0,2023-01-07,2023-09-04
742,742,enterprise,349.0,2023-07-08,2024-02-03
743,743,growth,99.0,2023-07-13,2023-08-12
744,744,free,0.0,2023-04-17,2023-06-16
745,745,free,0.0,2023-02-27,2023-06-27
746,746,free,0.0,2024-02-09,2024-05-09
747,747,free,0.0,2023-05-30,2023-08-28
748,748,free,0.0,2023-12-24,2024-02-22
749,749,free,0.0,2023-11-03,2024-01-02
750,750,starter,29.0,2023-09-21,2023-10-21
751,751,starter,29.0,2024-03-05,
752,752,free,0.0,2024-02-22,2024-03-23
753,753,enterprise,349.0,2023-10-17,2024-03-15
754,754,free,0.0,2023-04-04,2023-05-04
755,755,starter,29.0,2024-02-28,
756,756,free,0.0,2023-08-31,2024-01-28
757,757,growth,99.0,2023-12-21,
758,758,free,0.0,2024-03-05,2024-04-04
759,759,free,0.0,2023-08-12,2023-09-11
760,760,enterprise,349.0,2023-05-05,2023-09-02
761,761,free,0.0,2023-02-23,2023-03-25
762,762,starter,29.0,2023-09-21,
763,763,free,0.0,2023-12-23,2024-01-22
764,764,free,0.0,2023-02-12,2023-03-14
765,765,growth,99.0,2023-09-29,2024-05-26
766,766,free,0.0,2023-10-08,2023-11-07
767,767,growth,99.0,2023-10-10,
768,768,free,0.0,2023-01-30,2023-03-01
769,769,starter,29.0,2023-03-02,2023-04-01
770,770,free,0.0,2023-01-12,2023-02-11
771,771,free,0.0,2024-01-16,2024-04-15
772,772,free,0.0,2023-05-27,2023-07-26
773,773,free,0.0,2023-07-02,2023-08-01
774,774,free,0.0,2023-05-11,2023-06-10
775,775,free,0.0,2023-07-03,2023-08-02
776,776,free,0.0,2024-04-01,
777,777,free,0.0,2023-07-01,2023-10-29
778,778,enterprise,349.0,2023-07-08,2023-11-05
779,779,starter,29.0,2024-01-16,2024-03-16
780,780,starter,29.0,2023-03-06,2023-10-02
781,781,free,0.0,2023-11-23,2024-03-22
782,782,starter,29.0,2024-03-14,
783,783,free,0.0,2023-06-07,2023-07-07
784,784,free,0.0,2023-10-31,2024-02-28
785,785,free,0.0,2023-03-21,2023-07-19
786,786,growth,99.0,2023-10-23,2024-04-20
787,787,free,0.0,2023-07-24,2023-08-23
788,788,growth,99.0,2023-08-27,
789,789,starter,29.0,2023-10-17,2024-01-15
790,790,enterprise,349.0,2023-03-16,2023-07-14
791,791,free,0.0,2023-10-21,2023-11-20
792,792,free,0.0,2023-07-26,2023-09-24
793,793,starter,29.0,2023-04-29,2023-07-28
794,794,enterprise,349.0,2023-04-01,2023-08-29
795,795,free,0.0,2023-02-18,2023-04-19
796,796,growth,99.0,2023-06-22,2023-09-20
797,797,free,0.0,2024-03-22,
798,798,free,0.0,2024-03-18,2024-04-17
799,799,free,0.0,2023-09-11,2023-10-11
800,800,free,0.0,2023-10-08,2024-01-06
801,801,starter,29.0,2023-01-16,2023-02-15
802,802,free,0.0,2023-05-13,2023-07-12
803,803,free,0.0,2023-11-04,2023-12-04
804,804,enterprise,349.0,2023-07-18,2024-06-12
805,805,starter,29.0,2023-07-10,2023-08-09
806,806,free,0.0,2024-03-15,2024-04-14
807,807,free,0.0,2023-02-28,2023-04-29
808,808,free,0.0,2024-02-17,2024-06-16
809,809,starter,29.0,2023-06-09,2023-09-07
810,810,starter,29.0,2023-02-10,2023-05-11
811,811,free,0.0,2023-05-12,2023-06-11
812,812,free,0.0,2024-02-20,2024-03-21
813,813,starter,29.0,2024-01-20,
814,814,free,0.0,2024-02-13,2024-03-14
815,815,enterprise,349.0,2023-07-26,2023-12-23
816,816,starter,29.0,2024-01-13,2024-03-13
817,817,free,0.0,2024-03-02,2024-06-30
818,818,growth,99.0,2023-11-07,
819,819,growth,99.0,2023-12-16,
820,820,free,0.0,2024-02-20,2024-04-20
821,821,enterprise,349.0,2023-05-24,2023-12-20
822,822,free,0.0,2023-10-05,2023-12-04
823,823,free,0.0,2023-12-22,2024-03-21
824,824,free,0.0,2023-12-14,
825,825,starter,29.0,2023-03-08,2023-06-06
826,826,growth,99.0,2024-03-13,
827,827,enterprise,349.0,2023-07-28,
828,828,starter,29.0,2023-03-24,
829,829,free,0.0,2023-10-18,2023-12-17
830,830,free,0.0,2023-04-11,2023-06-10
831,831,starter,29.0,2023-03-16,2023-04-15
832,832,free,0.0,2023-09-11,2023-12-10
833,833,free,0.0,2023-04-20,2024-03-15
834,834,enterprise,349.0,2023-10-20,
835,835,growth,99.0,2023-08-21,2023-09-20
836,836,enterprise,349.0,2024-01-19,
837,837,free,0.0,2023-03-03,2023-06-01
838,838,growth,99.0,2023-11-24,
839,839,free,0.0,2024-02-17,2024-05-17
840,840,free,0.0,2024-03-15,2024-04-14
841,841,free,0.0,2023-07-09,2023-10-07
842,842,growth,99.0,2023-01-02,2024-03-27
843,843,free,0.0,2023-09-21,2023-10-21
844,844,starter,29.0,2023-03-13,2023-04-12
845,845,free,0.0,2023-10-20,2024-01-18
846,846,free,0.0,2023-06-07,2023-09-05
847,847,free,0.0,2023-03-05,2023-06-03
848,848,enterprise,349.0,2023-04-04,2024-01-29
849,849,growth,99.0,2023-12-03,
850,850,growth,99.0,2023-06-20,2024-05-15
851,851,starter,29.0,2024-03-20,2024-04-19
852,852,enterprise,349.0,2023-11-07,2024-04-05
853,853,starter,29.0,2024-03-07,
854,854,free,0.0,2023-09-30,2023-10-30
855,855,free,0.0,2023-07-29,2023-08-28
856,856,starter,29.0,2023-09-06,2023-10-06
857,857,free,0.0,2023-01-28,2023-04-28
858,858,enterprise,349.0,2024-02-04,
859,859,free,0.0,2024-02-08,2024-04-08
860,860,free,0.0,2023-08-11,2023-09-10
861,861,free,0.0,2023-05-11,2023-06-10
862,862,free,0.0,2023-11-11,2023-12-11
863,863,enterprise,349.0,2023-11-29,
864,864,free,0.0,2023-01-10,2023-03-11
865,865,free,0.0,2023-11-16,2024-02-14
866,866,enterprise,349.0,2023-06-16,
867,867,starter,29.0,2023-04-11,2023-06-10
868,868,free,0.0,2024-01-25,2024-04-24
869,869,growth,99.0,2023-08-25,2024-02-21
870,870,free,0.0,2023-07-21,2023-08-20
871,871,free,0.0,2023-09-14,2023-10-14
872,872,free,0.0,2023-01-18,2023-03-19
873,873,free,0.0,2023-07-25,
874,874,starter,29.0,2023-08-12,2023-09-11
875,875,free,0.0,2023-09-06,2023-11-05
876,876,free,0.0,2023-11-23,2024-01-22
877,877,enterprise,349.0,2023-06-15,
878,878,growth,99.0,2024-03-03,
879,879,free,0.0,2023-11-21,2024-05-19
880,880,free,0.0,2023-03-21,2023-04-20
881,881,starter,29.0,2023-12-11,2024-01-10
882,882,starter,29.0,2023-08-09,2024-01-06
883,883,enterprise,349.0,2023-02-23,2024-04-18
884,884,free,0.0,2023-11-23,2023-12-23
885,885,free,0.0,2023-03-04,2023-06-02
886,886,enterprise,349.0,2024-03-11,
887,887,growth,99.0,2024-01-22,
888,888,starter,29.0,2023-10-05,2023-11-04
889,889,free,0.0,2024-02-09,2024-03-10
890,890,free,0.0,2023-12-27,2024-05-25
891,891,free,0.0,2024-02-22,2024-04-22
892,892,free,0.0,2024-02-12,2024-04-12
893,893,free,0.0,2023-11-19,2024-04-17
894,894,starter,29.0,2024-03-31,
895,895,starter,29.0,2023-04-16,2023-05-16
896,896,free,0.0,2023-05-17,2023-09-14
897,897,enterprise,349.0,2024-02-09,
898,898,growth,99.0,2023-08-01,2024-01-28
899,899,free,0.0,2024-03-01,2024-04-30
900,900,growth,99.0,2024-02-16,
901,901,free,0.0,2024-02-22,2024-03-23
902,902,free,0.0,2023-03-28,2023-04-27
903,903,enterprise,349.0,2023-12-09,2024-03-08
904,904,growth,99.0,2024-01-21,2024-02-20
905,905,growth,99.0,2023-12-08,2024-03-07
906,906,free,0.0,2023-10-28,
907,907,free,0.0,2023-02-10,2023-06-10
908,908,free,0.0,2023-03-30,2023-05-29
909,909,growth,99.0,2024-03-05,
910,910,starter,29.0,2023-09-14,2023-12-13
911,911,growth,99.0,2023-09-03,2023-11-02
912,912,free,0.0,2023-10-15,2023-11-14
913,913,starter,29.0,2023-03-22,2023-06-20
914,914,free,0.0,2023-11-24,2024-01-23
915,915,starter,29.0,2023-05-19,2023-07-18
916,916,free,0.0,2023-01-08,2023-02-07
917,917,growth,99.0,2023-09-12,2023-12-11
918,918,growth,99.0,2023-03-27,2024-03-21
919,919,growth,99.0,2023-04-11,2024-04-05
920,920,free,0.0,2023-12-14,2024-04-12
921,921,free,0.0,2023-06-11,2023-09-09
922,922,growth,99.0,2023-01-31,2023-04-01
923,923,free,0.0,2024-01-18,
924,924,starter,29.0,2024-01-02,
925,925,enterprise,349.0,2023-06-27,
926,926,free,0.0,2023-04-02,2023-07-31
927,927,free,0.0,2023-02-23,2023-05-24
928,928,free,0.0,2023-08-15,2023-09-14
929,929,growth,99.0,2023-12-16,
930,930,free,0.0,2023-01-06,2023-03-07
931,931,free,0.0,2023-01-03,2023-04-03
932,932,free,0.0,2023-05-07,2023-07-06
933,933,free,0.0,2023-01-27,2023-06-26
934,934,starter,29.0,2023-06-27,2024-02-22
935,935,free,0.0,2023-01-21,2023-02-20
936,936,free,0.0,2023-10-05,2023-12-04
937,937,starter,29.0,2023-12-05,2024-01-04
938,938,growth,99.0,2023-02-26,2023-06-26
939,939,free,0.0,2023-08-22,2024-02-18
940,940,free,0.0,2024-02-06,2024-03-07
941,941,starter,29.0,2023-04-16,2023-06-15
942,942,free,0.0,2023-02-04,2023-03-06
943,943,free,0.0,2024-01-01,2024-05-30
944,944,starter,29.0,2023-02-26,2023-10-24
945,945,enterprise,349.0,2023-05-07,2023-09-04
946,946,free,0.0,2023-05-23,2023-06-22
947,947,growth,99.0,2024-02-02,2024-03-03
948,948,enterprise,349.0,2023-10-07,
949,949,free,0.0,2023-05-29,2023-08-27
950,950,growth,99.0,2023-07-31,
951,951,starter,29.0,2024-01-16,2024-04-15
952,952,free,0.0,2023-04-07,2023-08-05
953,953,free,0.0,2023-04-03,2023-08-01
954,954,free,0.0,2023-07-22,2023-10-20
955,955,starter,29.0,2023-12-26,2024-06-23
956,956,starter,29.0,2024-01-19,2024-02-18
957,957,growth,99.0,2023-10-11,
958,958,enterprise,349.0,2023-11-03,
959,959,free,0.0,2023-04-10,2024-01-05
960,960,free,0.0,2023-02-23,2023-03-25
961,961,free,0.0,2023-07-31,2023-08-30
962,962,free,0.0,2023-12-13,2024-04-11
963,963,free,0.0,2023-04-10,2023-05-10
964,964,growth,99.0,2023-04-22,2023-12-18
965,965,starter,29.0,2023-11-01,2024-04-29
966,966,enterprise,349.0,2024-02-07,
967,967,enterprise,349.0,2023-10-08,
968,968,growth,99.0,2023-02-14,2023-07-14
969,969,free,0.0,2023-05-14,2023-07-13
970,970,free,0.0,2023-12-19,2024-01-18
971,971,starter,29.0,2023-07-20,2023-11-17
972,972,enterprise,349.0,2024-03-08,
973,973,free,0.0,2024-02-19,2024-03-20
974,974,free,0.0,2023-12-30,2024-01-29
975,975,free,0.0,2023-02-28,2023-03-30
976,976,free,0.0,2023-05-26,2023-06-25
977,977,free,0.0,2023-11-02,2024-01-01
978,978,growth,99.0,2023-08-21,2024-03-18
979,979,starter,29.0,2024-02-11,
980,980,free,0.0,2024-01-14,2024-02-13
981,981,growth,99.0,2023-12-30,
982,982,growth,99.0,2023-01-15,2023-12-11
983,983,enterprise,349.0,2023-01-29,
984,984,free,0.0,2023-05-14,2023-06-13
985,985,free,0.0,2024-03-17,2024-04-16
986,986,free,0.0,2023-09-04,2023-11-03
987,987,growth,99.0,2023-11-25,
988,988,free,0.0,2024-02-16,2024-04-16
989,989,free,0.0,2023-05-09,2023-10-06
990,990,free,0.0,2023-09-06,2023-11-05
991,991,starter,29.0,2024-04-01,
992,992,free,0.0,2023-06-10,2023-07-10
993,993,enterprise,349.0,2024-02-27,2024-06-26
994,994,starter,29.0,2023-07-31,2023-09-29
995,995,free,0.0,2023-02-10,2023-03-12
996,996,starter,29.0,2023-02-06,2023-05-07
997,997,free,0.0,2024-01-24,2024-02-23
998,998,free,0.0,2023-05-17,2023-06-16
999,999,free,0.0,2024-03-07,2024-04-06
1000,1000,free,0.0,2023-08-23,2023-10-22
1001,1001,free,0.0,2024-03-09,2024-04-08
1002,1002,enterprise,349.0,2023-08-19,2023-11-17
1003,1003,growth,99.0,2024-01-12,
1004,1004,free,0.0,2023-06-03,2023-07-03
1005,1005,free,0.0,2023-08-04,2024-04-30
1006,1006,growth,99.0,2023-05-04,2024-01-29
1007,1007,free,0.0,2023-01-26,2023-02-25
1008,1008,enterprise,349.0,2023-02-10,2023-10-08
1009,1009,growth,99.0,2023-04-17,2023-06-16
1010,1010,free,0.0,2024-03-04,
1011,1011,free,0.0,2023-10-13,2023-11-12
1012,1012,growth,99.0,2023-03-12,
1013,1013,free,0.0,2023-11-15,2023-12-15
1014,1014,growth,99.0,2024-02-18,
1015,1015,free,0.0,2023-07-10,2023-08-09
1016,1016,free,0.0,2023-01-25,2023-02-24
1017,1017,free,0.0,2023-03-26,2023-07-24
1018,1018,free,0.0,2023-02-17,2023-03-19
1019,1019,starter,29.0,2023-04-17,2023-05-17
1020,1020,free,0.0,2023-03-20,2023-04-19
1021,1021,free,0.0,2023-07-12,2023-08-11
1022,1022,starter,29.0,2023-06-10,2023-07-10
1023,1023,free,0.0,2023-10-01,2023-12-30
1024,1024,starter,29.0,2023-01-03,2023-08-01
1025,1025,free,0.0,2023-07-02,2023-10-30
1026,1026,growth,99.0,2023-12-05,2024-04-03
1027,1027,starter,29.0,2023-10-13,2024-01-11
1028,1028,starter,29.0,2023-11-24,2023-12-24
1029,1029,free,0.0,2023-01-12,2023-02-11
1030,1030,free,0.0,2023-04-11,2023-06-10
1031,1031,free,0.0,2023-01-07,2023-05-07
1032,1032,free,0.0,2023-08-05,2023-09-04
1033,1033,free,0.0,2023-04-30,2023-05-30
1034,1034,free,0.0,2023-09-14,2024-03-12
1035,1035,free,0.0,2023-04-29,2023-07-28
1036,1036,free,0.0,2023-01-20,2023-04-20
1037,1037,growth,99.0,2023-11-18,2024-04-16
1038,1038,starter,29.0,2023-05-21,2023-07-20
1039,1039,enterprise,349.0,2023-06-01,
1040,1040,free,0.0,2023-09-07,2023-10-07
1041,1041,growth,99.0,2023-05-11,2024-04-05
1042,1042,free,0.0,2023-02-20,2023-03-22
1043,1043,free,0.0,2023-08-26,2023-09-25
1044,1044,free,0.0,2024-03-20,
1045,1045,free,0.0,2023-12-29,2024-01-28
1046,1046,free,0.0,2023-09-09,2024-01-07
1047,1047,starter,29.0,2023-03-14,2023-04-13
1048,1048,free,0.0,2023-06-14,2023-08-13
1049,1049,enterprise,349.0,2023-08-24,2024-03-21
1050,1050,free,0.0,2024-04-01,2024-05-01
1051,1051,starter,29.0,2023-12-15,
1052,1052,starter,29.0,2024-03-03,2024-04-02
1053,1053,growth,99.0,2023-11-25,
1054,1054,growth,99.0,2023-03-25,2023-05-24
1055,1055,free,0.0,2024-01-31,2024-03-01
1056,1056,enterprise,349.0,2023-05-15,
1057,1057,starter,29.0,2023-05-24,2023-06-23
1058,1058,free,0.0,2023-01-08,2023-02-07
1059,1059,free,0.0,2023-11-30,2024-02-28
1060,1060,free,0.0,2024-02-15,2024-05-15
1061,1061,free,0.0,2024-02-20,2024-05-20
1062,1062,free,0.0,2023-02-28,2023-03-30
1063,1063,growth,99.0,2023-05-14,2024-02-08
1064,1064,starter,29.0,2023-08-11,2023-09-10
1065,1065,starter,29.0,2023-04-16,2023-07-15
1066,1066,free,0.0,2023-10-16,2023-11-15
1067,1067,free,0.0,2023-01-15,2023-02-14
1068,1068,starter,29.0,2023-07-09,2023-09-07
1069,1069,growth,99.0,2023-11-06,2024-05-04
1070,1070,free,0.0,2023-07-12,2023-09-10
1071,1071,free,0.0,2023-06-22,2023-12-19
1072,1072,enterprise,349.0,2023-04-15,2023-07-14
1073,1073,starter,29.0,2024-01-30,2024-05-29
1074,1074,enterprise,349.0,2023-05-23,
1075,1075,starter,29.0,2023-11-26,
1076,1076,free,0.0,2023-05-09,2023-09-06
1077,1077,enterprise,349.0,2024-01-15,
1078,1078,growth,99.0,2023-03-21,2024-02-14
1079,1079,free,0.0,2023-03-07,2023-07-05
1080,1080,free,0.0,2024-01-31,2024-03-31
1081,1081,free,0.0,2023-09-17,2024-02-14
1082,1082,free,0.0,2023-06-09,2023-07-09
1083,1083,free,0.0,2024-03-09,2024-04-08
1084,1084,enterprise,349.0,2023-08-12,2024-06-07
1085,1085,free,0.0,2023-07-13,2023-10-11
1086,1086,starter,29.0,2023-05-15,2023-07-14
1087,1087,free,0.0,2023-02-25,2023-08-24
1088,1088,starter,29.0,2023-07-18,
1089,1089,growth,99.0,2023-06-15,
1090,1090,free,0.0,2023-12-25,2024-04-23
1091,1091,free,0.0,2023-01-21,2023-04-21
1092,1092,growth,99.0,2023-08-18,2024-02-14
1093,1093,starter,29.0,2023-04-23,2023-10-20
1094,1094,enterprise,349.0,2023-05-14,2024-03-09
1095,1095,free,0.0,2023-11-05,2024-02-03
1096,1096,starter,29.0,2023-10-15,2023-11-14
1097,1097,enterprise,349.0,2023-04-18,
1098,1098,enterprise,349.0,2024-01-08,2024-02-07
1099,1099,enterprise,349.0,2023-01-17,2024-05-11
1100,1100,growth,99.0,2023-03-19,2023-12-14
1101,1101,enterprise,349.0,2023-07-05,2024-06-29
1102,1102,starter,29.0,2023-11-06,
1103,1103,free,0.0,2023-11-17,2023-12-17
1104,1104,starter,29.0,2023-10-02,2023-12-31
1105,1105,starter,29.0,2024-02-02,
1106,1106,free,0.0,2023-04-02,2023-07-31
1107,1107,free,0.0,2023-01-01,2023-06-30
1108,1108,growth,99.0,2024-01-13,
1109,1109,free,0.0,2023-12-04,2024-01-03
1110,1110,free,0.0,2023-08-31,2024-03-28
1111,1111,growth,99.0,2023-02-11,2023-03-13
1112,1112,starter,29.0,2023-04-19,2023-08-17
1113,1113,growth,99.0,2023-03-01,2023-08-28
1114,1114,free,0.0,2024-01-20,2024-04-19
1115,1115,growth,99.0,2023-09-26,
1116,1116,free,0.0,2023-04-10,2023-06-09
1117,1117,free,0.0,2023-09-22,2023-12-21
1118,1118,free,0.0,2023-04-14,2023-05-14
1119,1119,free,0.0,2023-04-17,2023-06-16
1120,1120,free,0.0,2024-03-01,2024-05-30
1121,1121,starter,29.0,2024-01-05,2024-02-04
1122,1122,growth,99.0,2023-06-13,2023-07-13
1123,1123,starter,29.0,2024-03-23,2024-05-22
1124,1124,growth,99.0,2023-06-11,2023-11-08
1125,1125,free,0.0,2023-01-08,2023-02-07
1126,1126,free,0.0,2023-03-24,2023-04-23
1127,1127,starter,29.0,2023-05-21,2023-09-18
1128,1128,starter,29.0,2023-08-19,2023-11-17
1129,1129,starter,29.0,2023-03-16,2023-05-15
1130,1130,growth,99.0,2023-04-23,2023-09-20
1131,1131,free,0.0,2023-01-03,2023-03-04
1132,1132,growth,99.0,2024-01-14,
1133,1133,free,0.0,2023-12-09,2024-01-08
1134,1134,free,0.0,2023-10-28,2024-01-26
1135,1135,starter,29.0,2023-05-26,2023-12-22
1136,1136,starter,29.0,2023-08-09,2023-12-07
1137,1137,free,0.0,2023-12-30,
