user_id,signup_date,acquisition_channel,country,plan,churned,churn_date
526,2023-02-03,paid_search,DE,free,1,2023-03-05
527,2023-11-29,referral,US,growth,0,
528,2023-05-13,organic_search,IN,starter,1,2023-07-12
529,2023-11-25,social,CA,starter,0,
530,2023-01-04,paid_search,US,free,1,2023-02-03
531,2024-01-13,paid_search,CA,starter,1,2024-03-13
532,2024-03-04,organic_search,AU,free,1,2024-04-03
533,2023-11-30,direct,CA,free,1,2024-04-28
534,2023-04-05,referral,US,growth,1,2023-09-02
535,2023-04-24,email_campaign,US,free,1,2023-05-24
536,2023-03-07,paid_search,US,growth,0,
537,2023-04-29,organic_search,IN,growth,1,2023-12-25
538,2023-10-28,organic_search,CA,free,1,2024-03-26
539,2023-01-03,referral,US,starter,1,2023-04-03
540,2023-09-22,direct,CA,starter,1,2024-05-19
541,2023-02-18,paid_search,DE,free,1,2023-04-19
542,2024-02-11,paid_search,CA,free,1,2024-03-12
543,2023-10-27,paid_search,UK,free,1,2023-11-26
544,2023-10-29,social,IN,starter,1,2023-12-28
545,2023-07-04,paid_search,US,free,1,2023-10-02
546,2023-02-14,email_campaign,US,growth,0,
547,2024-01-29,paid_search,US,free,1,2024-02-28
548,2023-07-13,direct,US,starter,1,2024-03-09
549,2023-04-23,paid_search,US,starter,1,2023-12-19
550,2023-10-11,email_campaign,IN,growth,1,2024-06-07
551,2023-03-11,organic_search,US,free,1,2023-04-10
552,2023-12-23,paid_search,DE,growth,1,2024-02-21
553,2024-03-26,organic_search,US,growth,0,
554,2023-07-17,referral,BR,free,1,2023-10-15
555,2024-03-11,referral,US,free,1,2024-04-10
556,2023-01-16,paid_search,UK,free,1,2023-02-15
557,2023-06-17,social,US,growth,1,2023-10-15
558,2023-09-25,referral,IN,growth,1,2024-02-22
559,2023-06-30,paid_search,DE,free,1,2023-12-27
560,2023-02-07,organic_search,UK,starter,1,2023-04-08
561,2023-04-05,organic_search,CA,starter,1,2023-09-02
562,2023-01-06,organic_search,IN,free,1,2023-03-07
563,2023-05-26,social,UK,free,1,2023-08-24
564,2024-03-02,referral,US,starter,0,
565,2023-03-03,social,US,enterprise,1,2024-01-27
566,2023-11-28,paid_search,CA,free,1,2024-02-26
567,2023-03-18,organic_search,FR,free,1,2023-06-16
568,2023-06-25,social,US,free,1,2023-08-24
569,2024-01-06,direct,DE,enterprise,0,
570,2023-01-23,paid_search,AU,enterprise,0,
571,2023-08-15,paid_search,UK,starter,0,
572,2023-09-17,organic_search,CA,free,1,2023-12-16
573,2023-09-06,social,IN,starter,1,2023-10-06
574,2023-03-07,organic_search,US,starter,1,2023-04-06
575,2024-02-23,referral,UK,enterprise,0,
576,2023-04-27,organic_search,AU,starter,1,2023-09-24
577,2024-04-01,paid_search,AU,free,1,2024-05-31
578,2023-07-26,organic_search,UK,starter,1,2023-11-23
579,2023-03-19,direct,US,starter,1,2023-06-17
580,2023-02-03,paid_search,US,free,1,2023-06-03
581,2023-08-15,paid_search,UK,growth,1,2023-09-14
582,2023-11-07,direct,US,enterprise,0,
583,2024-02-24,social,AU,free,1,2024-06-23
584,2023-04-30,organic_search,CA,starter,1,2023-08-28
585,2023-11-17,social,UK,starter,1,2023-12-17
586,2023-03-26,organic_search,DE,free,1,2023-05-25
587,2023-12-07,referral,US,free,1,2024-01-06
588,2023-08-11,email_campaign,US,enterprise,1,2024-06-06
589,2023-06-02,referral,US,enterprise,1,2023-07-02
590,2023-02-13,paid_search,BR,free,1,2023-07-13
591,2024-02-19,social,US,free,1,2024-03-20
592,2023-12-23,organic_search,US,growth,0,
593,2023-08-02,paid_search,US,free,1,2023-09-01
594,2023-07-28,organic_search,DE,growth,1,2024-02-23
595,2023-02-15,organic_search,US,growth,0,
596,2023-04-18,paid_search,US,free,1,2023-06-17
597,2023-02-20,direct,IN,growth,1,2023-08-19
598,2023-04-05,paid_search,CA,free,1,2023-08-03
599,2023-09-07,social,US,starter,1,2024-02-04
600,2023-07-27,paid_search,US,growth,1,2024-06-21
601,2023-06-17,direct,UK,free,1,2023-07-17
602,2023-08-20,referral,US,free,1,2023-09-19
603,2023-08-15,email_campaign,US,starter,1,2023-10-14
604,2023-10-09,organic_search,US,free,1,2023-12-08
605,2023-11-14,social,AU,free,1,2023-12-14
606,2024-03-03,paid_search,BR,starter,1,2024-06-01
607,2023-08-16,paid_search,IN,free,1,2023-11-14
608,2023-05-18,paid_search,FR,free,1,2023-06-17
609,2024-03-23,paid_search,US,free,1,2024-06-21
610,2023-12-12,referral,US,enterprise,0,
611,2023-10-22,organic_search,US,starter,0,
612,2023-09-09,referral,US,starter,1,2023-12-08
613,2023-09-08,email_campaign,US,free,1,2023-10-08
614,2023-11-17,organic_search,US,free,1,2024-06-14
615,2023-12-03,paid_search,US,free,1,2024-02-01
616,2023-09-24,organic_search,DE,free,1,2023-11-23
617,2023-12-27,organic_search,US,enterprise,0,
618,2024-01-22,paid_search,UK,growth,0,
619,2023-01-05,organic_search,US,free,1,2023-03-06
620,2023-07-26,paid_search,US,free,1,2023-09-24
621,2023-03-14,paid_search,UK,free,1,2023-04-13
622,2023-04-17,direct,CA,free,1,2023-05-17
623,2023-01-30,social,UK,free,1,2023-06-29
624,2023-02-15,organic_search,CA,free,1,2023-03-17
625,2024-03-12,email_campaign,AU,free,1,2024-05-11
626,2023-05-29,email_campaign,US,starter,1,2023-12-25
627,2023-08-10,paid_search,UK,starter,1,2024-03-07
628,2023-02-07,direct,BR,free,1,2023-03-09
629,2024-03-06,email_campaign,UK,free,1,2024-04-05
630,2023-06-28,referral,BR,starter,1,2023-12-25
631,2024-02-25,organic_search,UK,free,1,2024-03-26
632,2024-02-18,referral,US,free,1,2024-03-19
633,2023-12-02,paid_search,UK,free,1,2024-01-01
634,2023-04-21,paid_search,CA,free,1,2023-07-20
635,2023-05-05,organic_search,IN,free,1,2023-06-04
636,2024-01-26,social,US,growth,0,
637,2023-01-21,social,FR,starter,1,2023-06-20
638,2023-07-11,email_campaign,AU,growth,1,2024-04-06
639,2023-01-24,direct,US,free,1,2023-02-23
640,2023-02-13,referral,AU,starter,1,2023-04-14
641,2023-03-24,paid_search,IN,free,1,2023-04-23
642,2023-09-07,organic_search,DE,free,1,2023-11-06
643,2023-07-13,social,UK,starter,1,2023-11-10
644,2023-05-20,organic_search,FR,growth,1,2024-05-14
645,2023-03-18,organic_search,US,starter,1,2023-05-17
646,2024-01-13,paid_search,US,starter,0,
647,2023-01-13,paid_search,CA,free,1,2023-03-14
648,2023-05-28,referral,BR,free,1,2023-06-27
649,2023-02-26,organic_search,CA,growth,1,2023-10-24
650,2023-12-05,referral,CA,free,1,2024-04-03
651,2023-11-30,organic_search,FR,free,1,2024-01-29
652,2023-09-09,organic_search,US,growth,1,2023-11-08
653,2024-01-17,direct,CA,free,0,
654,2023-12-19,referral,US,free,0,
655,2023-12-25,social,US,growth,1,2024-03-24
656,2024-01-19,referral,IN,starter,1,2024-04-18
657,2023-04-26,social,BR,starter,1,2023-09-23
658,2023-11-29,social,US,free,1,2023-12-29
659,2023-12-24,referral,CA,free,1,2024-01-23
660,2023-10-04,referral,US,free,1,2024-01-02
661,2023-03-31,organic_search,CA,free,1,2023-05-30
662,2024-02-26,referral,AU,starter,1,2024-06-25
663,2023-05-12,organic_search,US,enterprise,0,
664,2023-03-14,paid_search,UK,starter,1,2023-05-13
665,2023-08-01,organic_search,BR,starter,0,
666,2023-07-19,paid_search,UK,free,1,2023-10-17
667,2023-10-29,organic_search,US,starter,0,
668,2023-11-28,paid_search,CA,free,1,2023-12-28
669,2023-03-10,paid_search,US,starter,0,
670,2024-03-23,referral,IN,free,1,2024-05-22
671,2023-04-07,organic_search,US,free,1,2023-06-06
672,2023-06-17,paid_search,DE,starter,1,2023-07-17
673,2023-10-20,organic_search,IN,growth,1,2023-12-19
674,2023-05-08,organic_search,IN,free,1,2023-11-04
675,2024-01-15,direct,CA,starter,1,2024-03-15
676,2023-08-03,email_campaign,IN,starter,1,2023-09-02
677,2024-02-14,email_campaign,US,free,1,2024-05-14
678,2023-09-10,social,US,free,1,2023-12-09
679,2023-01-23,organic_search,US,growth,1,2024-05-17
680,2023-04-10,referral,US,free,1,2023-05-10
681,2023-09-18,organic_search,US,growth,1,2024-05-15
682,2023-09-19,social,CA,starter,1,2023-12-18
683,2024-02-15,referral,CA,free,0,
684,2023-11-10,paid_search,UK,free,1,2023-12-10
685,2024-01-13,paid_search,CA,starter,0,
686,2023-12-23,direct,US,starter,1,2024-04-21
687,2024-02-06,referral,DE,starter,1,2024-03-07
688,2023-07-22,organic_search,UK,growth,1,2023-12-19
689,2023-06-05,social,US,growth,0,
690,2023-09-08,social,FR,starter,1,2023-10-08
691,2023-02-09,paid_search,DE,free,1,2023-03-11
692,2024-02-19,social,DE,growth,1,2024-03-20
693,2023-10-03,organic_search,FR,enterprise,0,
694,2023-03-31,organic_search,US,free,1,2023-05-30
695,2024-01-12,email_campaign,US,starter,1,2024-03-12
696,2023-05-03,direct,US,free,1,2023-07-02
697,2023-12-28,paid_search,UK,enterprise,0,
698,2024-02-27,paid_search,US,free,1,2024-04-27
699,2023-03-05,organic_search,UK,free,1,2023-04-04
700,2023-04-21,referral,IN,free,1,2023-06-20
701,2023-06-06,organic_search,UK,free,1,2023-07-06
702,2023-06-04,email_campaign,US,growth,1,2023-09-02
703,2023-10-23,social,CA,starter,0,
704,2023-10-01,direct,US,starter,1,2023-10-31
705,2023-03-10,paid_search,US,starter,1,2024-01-04
706,2023-05-25,referral,BR,enterprise,0,
707,2023-01-20,social,DE,free,1,2023-02-19
708,2023-01-27,social,US,starter,1,2023-10-24
709,2023-06-08,organic_search,US,free,1,2023-09-06
710,2023-06-15,direct,CA,free,1,2023-07-15
711,2023-02-06,organic_search,DE,free,1,2023-07-06
712,2023-11-09,email_campaign,BR,enterprise,0,
713,2023-09-24,social,UK,enterprise,0,
714,2023-09-19,paid_search,US,free,1,2023-12-18
715,2023-02-24,paid_search,UK,enterprise,1,2023-04-25
716,2023-01-23,direct,US,free,1,2023-02-22
717,2024-01-30,organic_search,DE,free,1,2024-03-30
718,2024-03-04,paid_search,AU,free,0,
719,2023-03-06,social,IN,free,1,2023-04-05
720,2023-09-22,organic_search,BR,enterprise,1,2024-01-20
721,2023-06-17,referral,CA,free,1,2023-08-16
722,2023-07-27,email_campaign,US,growth,1,2024-05-22
723,2023-09-06,email_campaign,AU,free,1,2024-03-04
724,2023-12-07,referral,US,starter,1,2024-04-05
725,2023-10-18,direct,AU,starter,1,2024-03-16
726,2023-10-14,referral,CA,free,1,2023-12-13
727,2023-07-21,paid_search,US,starter,1,2023-12-18
728,2023-12-08,social,US,growth,0,
729,2023-08-05,paid_search,US,starter,1,2024-01-02
730,2023-04-24,organic_search,US,starter,1,2024-03-19
731,2023-04-08,paid_search,US,free,1,2023-06-07
732,2023-02-04,referral,DE,free,1,2023-03-06
733,2023-02-22,organic_search,BR,free,1,2023-03-24
734,2023-10-14,organic_search,CA,enterprise,0,
735,2023-07-03,social,UK,growth,1,2024-03-29
736,2023-08-10,referral,US,starter,1,2023-10-09
737,2023-04-23,organic_search,DE,starter,1,2023-05-23
738,2023-06-02,social,US,starter,1,2023-08-31
739,2023-12-19,paid_search,BR,starter,1,2024-03-18
740,2023-11-23,direct,US,free,1,2023-12-23
741,2023-01-07,organic_search,US,starter,1,2023-09-04
742,2023-07-08,paid_search,CA,enterprise,1,2024-02-03
743,2023-07-13,social,BR,growth,1,2023-08-12
744,2023-04-17,organic_search,DE,free,1,2023-06-16
745,2023-02-27,organic_search,US,free,1,2023-06-27
746,2024-02-09,organic_search,UK,free,1,2024-05-09
747,2023-05-30,organic_search,AU,free,1,2023-08-28
748,2023-12-24,referral,CA,free,1,2024-02-22
749,2023-11-03,organic_search,FR,free,1,2024-01-02
750,2023-09-21,organic_search,US,starter,1,2023-10-21
751,2024-03-05,paid_search,US,starter,0,
752,2024-02-22,organic_search,UK,free,1,2024-03-23
753,2023-10-17,paid_search,DE,enterprise,1,2024-03-15
754,2023-04-04,organic_search,AU,free,1,2023-05-04
755,2024-02-28,referral,US,starter,0,
756,2023-08-31,email_campaign,IN,free,1,2024-01-28
757,2023-12-21,email_campaign,CA,growth,0,
758,2024-03-05,referral,FR,free,1,2024-04-04
759,2023-08-12,email_campaign,US,free,1,2023-09-11
760,2023-05-05,organic_search,UK,enterprise,1,2023-09-02
761,2023-02-23,paid_search,BR,free,1,2023-03-25
762,2023-09-21,referral,IN,starter,0,
763,2023-12-23,direct,DE,free,1,2024-01-22
764,2023-02-12,paid_search,US,free,1,2023-03-14
765,2023-09-29,referral,UK,growth,1,2024-05-26
766,2023-10-08,organic_search,BR,free,1,2023-11-07
767,2023-10-10,direct,US,growth,0,
768,2023-01-30,direct,CA,free,1,2023-03-01
769,2023-03-02,paid_search,IN,starter,1,2023-04-01
770,2023-01-12,organic_search,UK,free,1,2023-02-11
771,2024-01-16,referral,UK,free,1,2024-04-15
772,2023-05-27,direct,UK,free,1,2023-07-26
773,2023-07-02,paid_search,IN,free,1,2023-08-01
774,2023-05-11,paid_search,UK,free,1,2023-06-10
775,2023-07-03,paid_search,US,free,1,2023-08-02
776,2024-04-01,organic_search,CA,free,0,
777,2023-07-01,referral,FR,free,1,2023-10-29
778,2023-07-08,referral,IN,enterprise,1,2023-11-05
779,2024-01-16,direct,IN,starter,1,2024-03-16
780,2023-03-06,referral,DE,starter,1,2023-10-02
781,2023-11-23,paid_search,AU,free,1,2024-03-22
782,2024-03-14,paid_search,US,starter,0,
783,2023-06-07,paid_search,FR,free,1,2023-07-07
784,2023-10-31,direct,US,free,1,2024-02-28
785,2023-03-21,referral,DE,free,1,2023-07-19
786,2023-10-23,paid_search,IN,growth,1,2024-04-20
787,2023-07-24,social,US,free,1,2023-08-23
788,2023-08-27,organic_search,FR,growth,0,
789,2023-10-17,social,US,starter,1,2024-01-15
790,2023-03-16,social,BR,enterprise,1,2023-07-14
791,2023-10-21,organic_search,US,free,1,2023-11-20
792,2023-07-26,paid_search,DE,free,1,2023-09-24
793,2023-04-29,paid_search,UK,starter,1,2023-07-28
794,2023-04-01,organic_search,US,enterprise,1,2023-08-29
795,2023-02-18,email_campaign,US,free,1,2023-04-19
796,2023-06-22,organic_search,US,growth,1,2023-09-20
797,2024-03-22,referral,BR,free,0,
798,2024-03-18,referral,DE,free,1,2024-04-17
799,2023-09-11,referral,IN,free,1,2023-10-11
800,2023-10-08,organic_search,US,free,1,2024-01-06
801,2023-01-16,direct,US,starter,1,2023-02-15
802,2023-05-13,organic_search,BR,free,1,2023-07-12
803,2023-11-04,social,US,free,1,2023-12-04
804,2023-07-18,organic_search,FR,enterprise,1,2024-06-12
805,2023-07-10,direct,US,starter,1,2023-08-09
806,2024-03-15,organic_search,IN,free,1,2024-04-14
807,2023-02-28,paid_search,UK,free,1,2023-04-29
808,2024-02-17,paid_search,US,free,1,2024-06-16
809,2023-06-09,organic_search,US,starter,1,2023-09-07
810,2023-02-10,social,US,starter,1,2023-05-11
811,2023-05-12,social,US,free,1,2023-06-11
812,2024-02-20,organic_search,IN,free,1,2024-03-21
813,2024-01-20,organic_search,US,starter,0,
814,2024-02-13,paid_search,CA,free,1,2024-03-14
815,2023-07-26,paid_search,IN,enterprise,1,2023-12-23
816,2024-01-13,email_campaign,UK,starter,1,2024-03-13
817,2024-03-02,social,US,free,1,2024-06-30
818,2023-11-07,organic_search,FR,growth,0,
819,2023-12-16,paid_search,US,growth,0,
820,2024-02-20,email_campaign,US,free,1,2024-04-20
821,2023-05-24,referral,US,enterprise,1,2023-12-20
822,2023-10-05,referral,US,free,1,2023-12-04
823,2023-12-22,paid_search,BR,free,1,2024-03-21
824,2023-12-14,organic_search,US,free,0,
825,2023-03-08,referral,UK,starter,1,2023-06-06
826,2024-03-13,paid_search,UK,growth,0,
827,2023-07-28,social,US,enterprise,0,
828,2023-03-24,paid_search,US,starter,0,
829,2023-10-18,organic_search,CA,free,1,2023-12-17
830,2023-04-11,referral,US,free,1,2023-06-10
831,2023-03-16,organic_search,FR,starter,1,2023-04-15
832,2023-09-11,paid_search,US,free,1,2023-12-10
833,2023-04-20,email_campaign,IN,free,1,2024-03-15
834,2023-10-20,email_campaign,US,enterprise,0,
835,2023-08-21,direct,UK,growth,1,2023-09-20
836,2024-01-19,referral,US,enterprise,0,
837,2023-03-03,referral,AU,free,1,2023-06-01
838,2023-11-24,referral,US,growth,0,
839,2024-02-17,referral,US,free,1,2024-05-17
840,2024-03-15,paid_search,AU,free,1,2024-04-14
841,2023-07-09,paid_search,BR,free,1,2023-10-07
842,2023-01-02,direct,BR,growth,1,2024-03-27
843,2023-09-21,organic_search,UK,free,1,2023-10-21
844,2023-03-13,paid_search,BR,starter,1,2023-04-12
845,2023-10-20,referral,UK,free,1,2024-01-18
846,2023-06-07,paid_search,BR,free,1,2023-09-05
847,2023-03-05,email_campaign,BR,free,1,2023-06-03
848,2023-04-04,referral,BR,enterprise,1,2024-01-29
849,2023-12-03,organic_search,UK,growth,0,
850,2023-06-20,paid_search,US,growth,1,2024-05-15
851,2024-03-20,email_campaign,US,starter,1,2024-04-19
852,2023-11-07,direct,US,enterprise,1,2024-04-05
853,2024-03-07,paid_search,US,starter,0,
854,2023-09-30,email_campaign,US,free,1,2023-10-30
855,2023-07-29,email_campaign,FR,free,1,2023-08-28
856,2023-09-06,social,UK,starter,1,2023-10-06
857,2023-01-28,social,BR,free,1,2023-04-28
858,2024-02-04,organic_search,DE,enterprise,0,
859,2024-02-08,social,US,free,1,2024-04-08
860,2023-08-11,organic_search,AU,free,1,2023-09-10
861,2023-05-11,organic_search,US,free,1,2023-06-10
862,2023-11-11,direct,FR,free,1,2023-12-11
863,2023-11-29,direct,AU,enterprise,0,
864,2023-01-10,organic_search,US,free,1,2023-03-11
865,2023-11-16,paid_search,CA,free,1,2024-02-14
866,2023-06-16,paid_search,UK,enterprise,0,
867,2023-04-11,paid_search,CA,starter,1,2023-06-10
868,2024-01-25,referral,CA,free,1,2024-04-24
869,2023-08-25,referral,US,growth,1,2024-02-21
870,2023-07-21,organic_search,US,free,1,2023-08-20
871,2023-09-14,paid_search,US,free,1,2023-10-14
872,2023-01-18,organic_search,FR,free,1,2023-03-19
873,2023-07-25,paid_search,UK,free,0,
874,2023-08-12,referral,US,starter,1,2023-09-11
875,2023-09-06,email_campaign,CA,free,1,2023-11-05
876,2023-11-23,organic_search,US,free,1,2024-01-22
877,2023-06-15,organic_search,UK,enterprise,0,
878,2024-03-03,organic_search,CA,growth,0,
879,2023-11-21,paid_search,AU,free,1,2024-05-19
880,2023-03-21,organic_search,UK,free,1,2023-04-20
881,2023-12-11,referral,BR,starter,1,2024-01-10
882,2023-08-09,email_campaign,FR,starter,1,2024-01-06
883,2023-02-23,organic_search,US,enterprise,1,2024-04-18
884,2023-11-23,social,US,free,1,2023-12-23
885,2023-03-04,referral,IN,free,1,2023-06-02
886,2024-03-11,paid_search,US,enterprise,0,
887,2024-01-22,organic_search,CA,growth,0,
888,2023-10-05,email_campaign,UK,starter,1,2023-11-04
889,2024-02-09,organic_search,CA,free,1,2024-03-10
890,2023-12-27,email_campaign,BR,free,1,2024-05-25
891,2024-02-22,referral,UK,free,1,2024-04-22
892,2024-02-12,referral,US,free,1,2024-04-12
893,2023-11-19,organic_search,IN,free,1,2024-04-17
894,2024-03-31,referral,US,starter,0,
895,2023-04-16,social,BR,starter,1,2023-05-16
896,2023-05-17,paid_search,US,free,1,2023-09-14
897,2024-02-09,email_campaign,IN,enterprise,0,
898,2023-08-01,referral,US,growth,1,2024-01-28
899,2024-03-01,organic_search,US,free,1,2024-04-30
900,2024-02-16,referral,US,growth,0,
901,2024-02-22,paid_search,CA,free,1,2024-03-23
902,2023-03-28,paid_search,DE,free,1,2023-04-27
903,2023-12-09,direct,AU,enterprise,1,2024-03-08
904,2024-01-21,organic_search,CA,growth,1,2024-02-20
905,2023-12-08,direct,IN,growth,1,2024-03-07
906,2023-10-28,paid_search,BR,free,0,
907,2023-02-10,paid_search,US,free,1,2023-06-10
908,2023-03-30,organic_search,CA,free,1,2023-05-29
909,2024-03-05,email_campaign,US,growth,0,
910,2023-09-14,paid_search,FR,starter,1,2023-12-13
911,2023-09-03,direct,BR,growth,1,2023-11-02
912,2023-10-15,social,DE,free,1,2023-11-14
913,2023-03-22,organic_search,IN,starter,1,2023-06-20
914,2023-11-24,organic_search,DE,free,1,2024-01-23
915,2023-05-19,email_campaign,IN,starter,1,2023-07-18
916,2023-01-08,direct,FR,free,1,2023-02-07
917,2023-09-12,organic_search,IN,growth,1,2023-12-11
918,2023-03-27,referral,US,growth,1,2024-03-21
919,2023-04-11,paid_search,US,growth,1,2024-04-05
920,2023-12-14,direct,US,free,1,2024-04-12
921,2023-06-11,organic_search,US,free,1,2023-09-09
922,2023-01-31,referral,AU,growth,1,2023-04-01
923,2024-01-18,social,US,free,0,
924,2024-01-02,email_campaign,UK,starter,0,
925,2023-06-27,paid_search,US,enterprise,0,
926,2023-04-02,email_campaign,BR,free,1,2023-07-31
927,2023-02-23,referral,UK,free,1,2023-05-24
928,2023-08-15,organic_search,DE,free,1,2023-09-14
929,2023-12-16,organic_search,IN,growth,0,
930,2023-01-06,organic_search,AU,free,1,2023-03-07
931,2023-01-03,paid_search,US,free,1,2023-04-03
932,2023-05-07,social,US,free,1,2023-07-06
933,2023-01-27,organic_search,AU,free,1,2023-06-26
934,2023-06-27,organic_search,UK,starter,1,2024-02-22
935,2023-01-21,referral,CA,free,1,2023-02-20
936,2023-10-05,direct,AU,free,1,2023-12-04
937,2023-12-05,paid_search,US,starter,1,2024-01-04
938,2023-02-26,email_campaign,CA,growth,1,2023-06-26
939,2023-08-22,direct,US,free,1,2024-02-18
940,2024-02-06,paid_search,CA,free,1,2024-03-07
941,2023-04-16,social,US,starter,1,2023-06-15
942,2023-02-04,direct,IN,free,1,2023-03-06
943,2024-01-01,paid_search,AU,free,1,2024-05-30
944,2023-02-26,email_campaign,IN,starter,1,2023-10-24
945,2023-05-07,email_campaign,CA,enterprise,1,2023-09-04
946,2023-05-23,organic_search,US,free,1,2023-06-22
947,2024-02-02,social,IN,growth,1,2024-03-03
948,2023-10-07,referral,DE,enterprise,0,
949,2023-05-29,referral,CA,free,1,2023-08-27
950,2023-07-31,organic_search,US,growth,0,
